# event exchanged matrix data (local)
# receiving LP, sending LP, num of events sent, minimum timestamp delta, maximum timestamp delta, average timestamp delta
46362,46362,436,1.0000059999999849,1.0009960000000433,1.0005165344036724
46363,46363,578,1.000001999999995,1.0009919999999966,1.0005033131487902
46364,46364,565,1.0000020000001086,1.0009970000000976,1.0004966247787623
46365,46365,559,1.0000029999999924,1.0009989999999789,1.0004948246869414
46366,46366,570,1.0000009999999975,1.0009960000000149,1.0005142754385947
46367,46367,564,1.0000029999999924,1.0009959999999865,1.0004930851063836
46368,46368,534,1.0000009999999975,1.0009990000000357,1.0004986086142384
46369,46369,561,1,1.000998999999993,1.0005041479500885
46370,46370,598,1.0000009999999975,1.0009980000000382,1.0005039297658855
46371,46371,490,1.0000009999999975,1.0009989999999789,1.0005036877551035
46372,46372,514,1.0000009999999975,1.0009979999999956,1.0004921439688728
46373,46373,475,1.00000399999999,1.0009999999999764,1.0005125010526297
46374,46374,520,1.0000029999999924,1.0009980000000382,1.0005028442307708
46375,46375,565,1.0000009999999975,1.0009999999999764,1.0004904212389374
46376,46376,425,1.0000050000000442,1.0009999999999764,1.0005114117647036
46377,46377,460,1,1.0009989999999789,1.000499345652173
46378,46378,614,1,1.0009999999999764,1.000501925081432
46379,46379,570,1.0000009999999975,1.0010000000000048,1.00049738245614
46380,46380,485,1.0000029999999924,1.0009979999999814,1.0005289319587618
46381,46381,539,1.000001999999995,1.0009980000000098,1.0005232727272741
46382,46382,555,1,1.0009989999999789,1.0005043873873838
46383,46383,544,1.0000009999999975,1.0010000000000332,1.0004985091911778
46384,46384,517,1,1.0009990000000073,1.0004752514506774
46385,46385,547,1,1.0009990000000357,1.0004885411334534
46386,46386,519,1,1.0009979999999814,1.0004900211946097
46387,46387,484,1.0000059999999849,1.000994999999989,1.0005150599173556
46388,46388,613,1,1.0009989999999789,1.0005046949429037
46389,46389,495,1.0000030000000208,1.0009990000000357,1.0005151818181819
46390,46390,596,1,1.0009999999999764,1.0005051694630898
46391,46391,619,1,1.0009959999999865,1.0004950759289182
46392,46392,463,1,1.0009989999999789,1.0005113628509728
46393,46393,539,1,1.0010000000000332,1.0005053376623365
46394,46394,562,1.0000029999999924,1.0009989999999789,1.0004944786476875
46395,46395,518,1.000001999999995,1.0009970000000408,1.0005015656370662
46396,46396,521,1.0000009999999975,1.0009989999999789,1.0005164376199616
46397,46397,604,1.0000060000000133,1.0010000000000332,1.0004986059602616
46398,46398,602,1.000001999999995,1.0009989999999789,1.0005012607973418
46399,46399,530,1.00000399999999,1.0009990000000073,1.0005005320754743
46400,46400,567,1,1.0009979999999814,1.0004960881834213
46401,46401,545,1.0000009999999975,1.0009979999999814,1.0005105009174329
46402,46402,553,1.0000010000000117,1.0010000000000332,1.000506180831825
46403,46403,490,1.0000009999999975,1.0009989999999789,1.000508406122452
46404,46404,581,1.0000050000000158,1.0010000000000048,1.0005120619621328
46405,46405,492,1,1.0009959999999865,1.0005002378048786
46406,46406,593,1.0000069999999823,1.0009999999999764,1.0004870354131548
46407,46407,566,1,1.0009989999999789,1.000510710247349
46408,46408,460,1.0000009999999975,1.000992999999994,1.0005269782608726
46409,46409,535,1,1.0009980000000382,1.0005075214953274
46410,46410,630,1.0000009999999975,1.0009979999999814,1.0005014619047627
46411,46411,563,1.0000009999999975,1.0009999999999764,1.0005193374777974
46412,46412,524,1,1.0009989999999789,1.000507341603051
46413,46413,480,1,1.0009979999999814,1.0005046916666684
46414,46414,555,1.0000009999999975,1.00100000000009,1.000527203603603
46415,46415,456,1.0000049999999874,1.000998000000095,1.000518149122808
46416,46416,523,1.0000009999999975,1.0009970000000123,1.0005045124282976
46417,46417,525,1.0000069999999823,1.0009960000000433,1.0004983238095255
46418,46418,525,1.0000029999999924,1.0009979999999814,1.0005209980952419
46419,46419,499,1.0000009999999975,1.0009979999999814,1.0005058376753497
46420,46420,523,1.0000040000000467,1.000994999999989,1.0004990535372855
46421,46421,506,1.0000009999999975,1.0009979999999814,1.0004886561264812
46422,46422,491,1.0000009999999975,1.0009999999999764,1.0004948574338066
46423,46423,563,1.0000029999999924,1.00100000000009,1.0004833321492004
46424,46424,435,1,1.0009999999999764,1.0005189356321817
46425,46425,540,1.0000009999999975,1.000996999999984,1.0005179129629629
46426,46426,489,1,1.0009960000001001,1.00049273006135
46427,46427,423,1.0000069999999823,1.000996999999984,1.0004953002364056
46428,46428,560,1,1.0009999999999764,1.0005059375000036
46429,46429,473,1.000001999999995,1.0009989999999789,1.000483272727272
46430,46430,573,1.000001999999995,1.000996999999984,1.0005122321116926
46431,46431,628,1,1.0009999999999764,1.000507054140127
46432,46432,562,1.0000009999999975,1.0009990000000073,1.0005050871886103
46433,46433,585,1.000001000000026,1.0009989999999789,1.0005225982905983
46434,46434,539,1,1.000996999999984,1.0004996679035256
46435,46435,516,1.00000399999999,1.0009989999999789,1.0005149282945713
46436,46436,495,1,1.0010000000000332,1.0004813898989895
46437,46437,436,1,1.0009989999999789,1.000488699541284
46438,46438,504,1.0000009999999975,1.0009989999999789,1.0004853095238089
46439,46439,439,1,1.0009989999999789,1.0005097152619586
46440,46440,497,1.0000009999999975,1.0009990000000357,1.000494412474849
46441,46441,500,1.0000009999999975,1.0009989999999789,1.0004956419999989
46442,46442,598,1.0000069999999823,1.0009959999999865,1.0005005100334459
46443,46443,476,1.0000020000000518,1.0009979999999814,1.0004799621848735
46444,46444,574,1.0000040000000183,1.0009980000000098,1.0004953013937283
46445,46445,460,1.0000009999999975,1.0009960000000007,1.00049709782609
46446,46446,466,1.0000009999999975,1.0009959999999865,1.000486092274679
46447,46447,532,1.0000029999999924,1.0009939999999915,1.000489206766919
46448,46448,516,1,1.00100000000009,1.000518624031008
46449,46449,438,1.000001999999995,1.0009990000000073,1.0005000730593598
46450,46450,551,1.0000009999999975,1.0010000000000332,1.000504441016333
46451,46451,586,1,1.0009950000000458,1.0005159744027279
46452,46452,570,1.000001999999995,1.000998000000095,1.0004953140350836
46453,46453,502,1.0000009999999975,1.000994999999989,1.0004869661354563
46454,46454,499,1,1.0010000000000048,1.0004856593186364
46455,46455,626,1,1.000992999999994,1.0005009041533537
46456,46456,562,1.0000009999999975,1.000996999999984,1.0005147170818534
46457,46457,586,1,1.0009999999999764,1.0004933139931724
46458,46458,481,1.0000060000000417,1.0009990000000073,1.0004915571725546
46459,46459,415,1,1.0010000000000048,1.0005060746987946
46460,46460,504,1.0000009999999975,1.0009980000000098,1.000495150793653
46461,46461,488,1,1.0009979999999814,1.0005009364754072
46462,46462,509,1.0000009999999975,1.0010000000000332,1.000481950884087
46463,46463,557,1.0000009999999975,1.00100000000009,1.0004769658886887
46464,46464,468,1.000001999999995,1.0009990000000073,1.0005149700854712
46465,46465,517,1,1.0009989999999789,1.0005004197292078
46466,46466,413,1.000001999999995,1.0009989999999789,1.0004808305084743
46467,46467,577,1,1.0009919999999966,1.0005097833622174
46468,46468,570,1.0000060000000133,1.000996999999984,1.000503031578946
46469,46469,489,1.00000399999999,1.0009979999999814,1.000518609406955
46470,46470,556,1.00000399999999,1.0009999999999764,1.0005058938848919
46471,46471,558,1.0000009999999975,1.0009999999999764,1.000492944444445
46472,46472,476,1.0000009999999975,1.000992999999994,1.0004933193277326
46473,46473,601,1,1.0009970000000123,1.000496006655572
46474,46474,557,1.0000029999999924,1.00100000000009,1.000481969479355
46475,46475,435,1.0000010000001112,1.0009960000000149,1.0005079563218389
46476,46476,496,1.00000399999999,1.000996999999984,1.0004942258064504
46477,46477,482,1.0000009999999975,1.0009959999999865,1.000492661825724
46478,46478,597,1.0000009999999975,1.000998000000095,1.0004941021775537
46479,46479,564,1,1.0009970000000123,1.0004846312056723
46480,46480,436,1,1.0009960000001001,1.0005430137614706
46481,46481,611,1.000001999999995,1.000996999999984,1.000492960720131
46482,46482,476,1.0000009999999975,1.0009960000001001,1.0005121092437002
46483,46483,570,1.000001999999995,1.0009990000000357,1.0004981473684216
46484,46484,514,1,1.0009979999999814,1.0004920544747113
46485,46485,488,1,1.0010000000000048,1.0004843852459
46486,46486,462,1,1.0009959999999865,1.0004896341991334
46487,46487,575,1.0000009999999975,1.0009979999999814,1.0005108991304326
46488,46488,554,1.000001999999995,1.0009990000000926,1.000474397111916
46489,46489,585,1.000001999999995,1.0009959999999865,1.000474470085472
46490,46490,565,1.0000009999999975,1.0009970000000408,1.0004829823008854
46491,46491,424,1.000001999999995,1.0009999999999764,1.0005195070754722
46492,46492,492,1.0000009999999975,1.0009959999999865,1.0004905243902427
46493,46493,580,1.00000399999999,1.000998000000095,1.0005100534482763
46494,46494,602,1,1.0009990000000926,1.0004738405315634
46495,46495,572,1.0000009999999975,1.0009979999999814,1.0005162272727295
46496,46496,564,1.0000009999999975,1.0009979999999814,1.0004893776595745
46497,46497,505,1.0000009999999975,1.0009959999999865,1.0004965881188121
46498,46498,492,1,1.0009989999999789,1.0004863434959328
46499,46499,559,1.0000029999999924,1.000998999999993,1.0004955098390003
46500,46500,627,1.0000009999999975,1.0009990000000357,1.0004876714513544
46501,46501,549,1.0000009999999975,1.000996999999984,1.000492989071037
46502,46502,485,1,1.0009999999999764,1.0004815525773185
46503,46503,490,1.0000009999999975,1.0009989999999789,1.0004904040816343
46504,46504,517,1.0000009999999975,1.0009999999999764,1.000480324951644
46505,46505,587,1.0000009999999975,1.0009989999999789,1.0005014173764903
46506,46506,522,1,1.0009979999999814,1.0004842298850567
46507,46507,559,1,1.0009999999999764,1.0005136565295163
46508,46508,461,1.000001999999995,1.0009990000000926,1.0005037331887197
46509,46509,532,1.0000029999999924,1.0009979999999814,1.0005127011278208
46510,46510,559,1.0000009999999975,1.0009989999999789,1.0004775581395322
46511,46511,514,1.0000009999999975,1.0009999999999764,1.000489414396885
46512,46512,438,1.000001999999995,1.0009990000000073,1.0004856324200935
46513,46513,479,1.0000009999999975,1.000996999999984,1.0005156597077212
46514,46514,479,1.0000040000000467,1.0009989999999789,1.0005118288100199
46515,46515,502,1.0000029999999924,1.0009989999999789,1.0004896752988048
46516,46516,600,1.000001999999995,1.0009989999999789,1.0004890966666697
46517,46517,516,1.0000009999999975,1.0009900000000016,1.0004933779069758
46518,46518,512,1.0000009999999975,1.0009990000000357,1.0004885703124993
46519,46519,612,1.0000020000000518,1.0009989999999789,1.0004862679738544
46520,46520,489,1,1.000998000000095,1.0004889100204486
46521,46521,542,1.00000399999999,1.0009990000000357,1.0005027158671596
46522,46522,543,1.0000009999999975,1.0009979999999814,1.0005334659300156
46523,46523,521,1,1.000998000000095,1.0004890287907868
46524,46524,504,1,1.0009999999999764,1.0004990456349212
46525,46525,540,1.000001999999995,1.0009970000000408,1.000490922222224
46526,46526,487,1.0000009999999975,1.00100000000009,1.000482946611913
46527,46527,495,1.0000029999999924,1.0009980000000382,1.0004862828282821
46528,46528,465,1,1.0009999999999764,1.000498225806455
46529,46529,519,1.0000009999999975,1.0010000000000332,1.0005024450867055
46530,46530,564,1.0000009999999975,1.00100000000009,1.0005218794326243
46531,46531,631,1.0000009999999975,1.000996999999984,1.0004956576862125
46532,46532,493,1.0000009999999975,1.0010000000000048,1.0005027586206903
46533,46533,581,1.0000059999999849,1.000996999999984,1.0005124148020625
46534,46534,436,1.000001999999995,1.0009989999999789,1.00050825
46535,46535,485,1.0000029999999924,1.0009959999999865,1.0004868329896903
46536,46536,566,1,1.0010000000000332,1.0004793162544163
46537,46537,529,1.0000009999999975,1.0009979999999814,1.0004993119092624
46538,46538,507,1.000001999999995,1.0009959999999865,1.0004959802761348
46539,46539,543,1,1.0009989999999789,1.0004822946593002
46540,46540,420,1.000001999999995,1.0009999999999764,1.0004872000000027
46541,46541,625,1.000001999999995,1.0009999999999764,1.0004804224000006
46542,46542,539,1.0000009999999975,1.000992999999994,1.000497463821892
46543,46543,609,1.0000040000000467,1.0009989999999789,1.0005045747126438
46544,46544,585,1,1.0009959999999865,1.0004838017094009
46545,46545,566,1,1.0009959999999865,1.0004991166077728
46546,46546,558,1.0000029999999924,1.0009959999999865,1.0005006559139797
46547,46547,521,1.0000009999999975,1.000996999999984,1.0004903992322445
46548,46548,466,1.000001999999995,1.0009989999999789,1.000470096566523
46549,46549,522,1.0000029999999924,1.0009980000000382,1.0005167432950202
46550,46550,523,1,1.0009999999999764,1.0004871510516244
46551,46551,562,1,1.0010000000000332,1.0005149145907466
46552,46552,523,1,1.0009989999999789,1.0004957399617591
46553,46553,461,1.0000030000000208,1.0009990000000073,1.0004949609544485
46554,46554,595,1.0000009999999975,1.0009999999999764,1.0004951411764715
46555,46555,618,1.00000399999999,1.0009980000000098,1.0005132928802605
46556,46556,413,1.0000009999999975,1.000996999999984,1.0004963292978226
46557,46557,564,1.0000009999999975,1.000992999999994,1.0004696489361733
46558,46558,521,1.0000070000000107,1.0009999999999764,1.000508468330133
46559,46559,504,1,1.0009990000000926,1.000503259920635
46560,46560,572,1.0000009999999975,1.0009979999999814,1.0005037587412604
46561,46561,535,1.000001999999995,1.0009999999999906,1.0004836056074757
46562,46562,522,1.00000399999999,1.0009970000000123,1.0004908352490405
46563,46563,484,1.0000009999999975,1.0009980000000098,1.0005098347107455
46564,46564,574,1.0000009999999975,1.0009989999999789,1.0004919651567934
46565,46565,567,1.000001999999995,1.0009989999999789,1.0005018324515
46566,46566,464,1.000001999999995,1.000996999999984,1.000470254310344
46567,46567,509,1,1.0009919999999966,1.000483836935169
46568,46568,501,1,1.0009970000000408,1.0004700379241527
46569,46569,460,1.000001999999995,1.000996999999984,1.0005130478260855
46570,46570,495,1.000001999999995,1.0009850000000142,1.000509915151516
46571,46571,626,1.000001999999995,1.0009999999999764,1.00049158626198
46572,46572,534,1.0000009999999975,1.0009989999999789,1.0005029044943823
46573,46573,597,1.0000040000000183,1.0009919999999966,1.0004925527638184
46574,46574,493,1.0000049999999874,1.0009989999999789,1.0004985740365104
46575,46575,473,1.0000029999999924,1.0009989999999789,1.0005249154334024
46576,46576,557,1.0000029999999924,1.0009999999999764,1.0004976768402143
46577,46577,534,1,1.000998000000095,1.000497074906366
46578,46578,481,1,1.0009989999999789,1.0004716029106022
46579,46579,500,1.0000069999999823,1.0009999999999764,1.000531892000002
46580,46580,498,1.0000009999999975,1.0009979999999814,1.0005021425702803
46581,46581,562,1,1.0009950000000458,1.000477048042703
46582,46582,549,1.00000399999999,1.0010000000000048,1.0004990036429884
46583,46583,439,1.000001999999995,1.000994999999989,1.000493216400909
46584,46584,588,1.0000009999999975,1.0009999999999764,1.0005061972789122
46585,46585,540,1.000001999999995,1.0009999999999764,1.0005063166666657
46586,46586,485,1.0000049999999874,1.0009999999999764,1.0005055257731919
46587,46587,506,1.00000399999999,1.0009980000000382,1.000495318181819
46588,46588,521,1.0000009999999975,1.0009959999999865,1.000507403071018
46589,46589,579,1.0000059999999849,1.000998000000095,1.0005000276338514
46590,46590,498,1.0000049999999874,1.0009939999999915,1.0004893915662663
46591,46591,596,1.0000009999999975,1.0009970000000123,1.0005114714765115
46592,46592,496,1.0000009999999975,1.0009989999999789,1.0005185181451597
46593,46593,513,1.0000079999999798,1.0009979999999956,1.0005215146198811
46594,46594,460,1.0000029999999924,1.000992999999994,1.0005017999999999
46595,46595,498,1.000001999999995,1.0009979999999814,1.0004959257028123
46596,46596,485,1.0000049999999874,1.0009979999999814,1.0005022659793814
46597,46597,602,1.000001999999995,1.0009990000000357,1.0004972192691057
